"id_policy","id_client","id_vehicle","id_claim","id_year","claim_amount","claim_nb"
"A00015405-V01","A00015405","V01","CL02","Year 0",679.73,1
"A00015422-V01","A00015422","V01","CL01","Year 0",1237.49,1
"A00015423-V01","A00015423","V01","CL01","Year 0",44.08,1
"A00015435-V01","A00015435","V01","CL01","Year 0",1612,1
"A00015463-V01","A00015463","V01","CL01","Year 0",163.68,1
"A00015475-V02","A00015475","V02","CL01","Year 0",-114.41,1
"A00015475-V02","A00015475","V02","CL02","Year 0",2780.29,1
"A00015492-V01","A00015492","V01","CL01","Year 0",769.81,1
"A00015515-V01","A00015515","V01","CL01","Year 0",441.46,1
"A00015516-V01","A00015516","V01","CL01","Year 0",2117.67,1
"A00015519-V01","A00015519","V01","CL01","Year 0",4786.75,1
"A00015519-V02","A00015519","V02","CL01","Year 0",1635.83,1
"A00015522-V01","A00015522","V01","CL01","Year 0",201.14,1
"A00015535-V02","A00015535","V02","CL01","Year 0",221.11,1
"A00015538-V01","A00015538","V01","CL01","Year 0",-130.29,1
"A00015572-V01","A00015572","V01","CL01","Year 0",781.26,1
"A00015575-V01","A00015575","V01","CL01","Year 0",1365.51,1
"A00015581-V01","A00015581","V01","CL01","Year 0",14.03,1
"A00015581-V01","A00015581","V01","CL02","Year 0",1986.97,1
"A00015586-V02","A00015586","V02","CL01","Year 0",542.17,1
"A00015589-V01","A00015589","V01","CL01","Year 0",104.55,1
"A00015593-V01","A00015593","V01","CL01","Year 0",1406.2,1
"A00015594-V01","A00015594","V01","CL01","Year 0",486.43,1
"A00015607-V02","A00015607","V02","CL01","Year 0",1887.38,1
"A00015625-V02","A00015625","V02","CL01","Year 0",534.64,1
"A00015636-V02","A00015636","V02","CL01","Year 0",132.68,1
"A00015636-V02","A00015636","V02","CL02","Year 0",39.57,1
"A00015659-V02","A00015659","V02","CL01","Year 0",138.79,1
"A00015659-V02","A00015659","V02","CL02","Year 0",281.57,1
"A00015675-V02","A00015675","V02","CL01","Year 0",542.87,1
"A00015689-V01","A00015689","V01","CL01","Year 0",1011.81,1
"A00015703-V01","A00015703","V01","CL01","Year 0",1410.61,1
"A00015719-V01","A00015719","V01","CL01","Year 0",7.7,1
"A00015722-V01","A00015722","V01","CL01","Year 0",819.65,1
"A00015728-V01","A00015728","V01","CL01","Year 0",3952.15,1
"A00015728-V02","A00015728","V02","CL01","Year 0",145.61,1
"A00015748-V01","A00015748","V01","CL01","Year 0",78.02,1
"A00015748-V01","A00015748","V01","CL02","Year 0",92.38,1
"A00015794-V01","A00015794","V01","CL01","Year 0",156.1,1
"A00015798-V02","A00015798","V02","CL01","Year 0",10.55,1
"A00015800-V01","A00015800","V01","CL01","Year 0",3214.61,1
"A00015811-V03","A00015811","V03","CL01","Year 0",702.28,1
"A00015829-V01","A00015829","V01","CL01","Year 0",1672.81,1
"A00015850-V01","A00015850","V01","CL01","Year 0",15.19,1
"A00015850-V01","A00015850","V01","CL02","Year 0",350.38,1
"A00015854-V01","A00015854","V01","CL01","Year 0",1055.27,1
"A00015884-V01","A00015884","V01","CL01","Year 0",54.09,1
"A00015887-V01","A00015887","V01","CL01","Year 0",548.02,1
"A00015895-V01","A00015895","V01","CL01","Year 0",159.34,1
"A00015908-V01","A00015908","V01","CL01","Year 0",74.97,1
"A00015913-V01","A00015913","V01","CL01","Year 0",1923.1,1
"A00015916-V01","A00015916","V01","CL01","Year 0",198.95,1
"A00015924-V02","A00015924","V02","CL01","Year 0",550.55,1
"A00015928-V01","A00015928","V01","CL01","Year 0",717.38,1
"A00015940-V01","A00015940","V01","CL01","Year 0",512.18,1
"A00015941-V03","A00015941","V03","CL01","Year 0",533.92,1
"A00015942-V01","A00015942","V01","CL01","Year 0",270.83,1
"A00015944-V01","A00015944","V01","CL01","Year 0",214.57,1
"A00015954-V01","A00015954","V01","CL01","Year 0",16.36,1
"A00015959-V01","A00015959","V01","CL01","Year 0",1819.71,1
"A00015961-V02","A00015961","V02","CL01","Year 0",-636.91,1
"A00015966-V01","A00015966","V01","CL01","Year 0",135.09,1
"A00015969-V01","A00015969","V01","CL01","Year 0",41.76,1
"A00015974-V02","A00015974","V02","CL01","Year 0",200.9,1
"A00015974-V03","A00015974","V03","CL01","Year 0",270.54,1
"A00015990-V01","A00015990","V01","CL01","Year 0",319.61,1
"A00015997-V01","A00015997","V01","CL01","Year 0",615.95,1
"A00016002-V01","A00016002","V01","CL01","Year 0",439.99,1
"A00016011-V01","A00016011","V01","CL01","Year 0",3223.66,1
"A00016022-V01","A00016022","V01","CL01","Year 0",145.43,1
"A00016025-V02","A00016025","V02","CL01","Year 0",149.1,1
"A00016026-V03","A00016026","V03","CL01","Year 0",10.8,1
"A00016026-V03","A00016026","V03","CL02","Year 0",-566.3,1
"A00016030-V01","A00016030","V01","CL01","Year 0",44.11,1
"A00016032-V01","A00016032","V01","CL01","Year 0",414.32,1
"A00016043-V01","A00016043","V01","CL01","Year 0",3404.75,1
"A00016043-V01","A00016043","V01","CL02","Year 0",1768.21,1
"A00016044-V03","A00016044","V03","CL01","Year 0",162.85,1
"A00016046-V01","A00016046","V01","CL01","Year 0",259.87,1
"A00016074-V01","A00016074","V01","CL01","Year 0",399.38,1
"A00016075-V01","A00016075","V01","CL01","Year 0",693.84,1
"A00016079-V01","A00016079","V01","CL01","Year 0",663.79,1
"A00016079-V02","A00016079","V02","CL01","Year 0",8237.22,1
"A00016084-V01","A00016084","V01","CL01","Year 0",174.28,1
"A00016085-V01","A00016085","V01","CL01","Year 0",362.43,1
"A00016092-V03","A00016092","V03","CL01","Year 0",126.76,1
"A00016093-V03","A00016093","V03","CL01","Year 0",19.79,1
"A00016093-V03","A00016093","V03","CL02","Year 0",195.77,1
"A00016110-V01","A00016110","V01","CL01","Year 0",805.03,1
"A00016115-V01","A00016115","V01","CL01","Year 0",3786.77,1
"A00016116-V01","A00016116","V01","CL01","Year 0",26.84,1
"A00016119-V01","A00016119","V01","CL01","Year 0",3775.56,1
"A00016132-V01","A00016132","V01","CL01","Year 0",82.48,1
"A00016140-V02","A00016140","V02","CL01","Year 0",26.14,1
"A00016150-V01","A00016150","V01","CL01","Year 0",326.58,1
"A00016152-V01","A00016152","V01","CL01","Year 0",325.02,1
"A00016152-V01","A00016152","V01","CL02","Year 0",56.19,1
"A00016154-V02","A00016154","V02","CL01","Year 0",5391.15,1
"A00016155-V01","A00016155","V01","CL01","Year 0",843.95,1
"A00016155-V01","A00016155","V01","CL02","Year 0",4999.59,1
"A00016158-V02","A00016158","V02","CL01","Year 0",1540.85,1
"A00016176-V01","A00016176","V01","CL01","Year 0",124.39,1
"A00016176-V01","A00016176","V01","CL02","Year 0",10.31,1
"A00016182-V01","A00016182","V01","CL01","Year 0",1.04,1
"A00016183-V03","A00016183","V03","CL01","Year 0",82.84,1
"A00016193-V04","A00016193","V04","CL01","Year 0",25.57,1
"A00016205-V01","A00016205","V01","CL01","Year 0",389.09,1
"A00016230-V01","A00016230","V01","CL01","Year 0",-51.67,1
"A00016240-V03","A00016240","V03","CL01","Year 0",298.93,1
"A00016259-V02","A00016259","V02","CL01","Year 0",293.58,1
"A00016265-V01","A00016265","V01","CL01","Year 0",771.91,1
"A00016265-V02","A00016265","V02","CL01","Year 0",933.11,1
"A00016265-V02","A00016265","V02","CL02","Year 0",-828.97,1
"A00016265-V04","A00016265","V04","CL01","Year 0",168.68,1
"A00016274-V01","A00016274","V01","CL01","Year 0",399.97,1
"A00016274-V02","A00016274","V02","CL01","Year 0",213.08,1
"A00016275-V01","A00016275","V01","CL01","Year 0",265.64,1
"A00016279-V03","A00016279","V03","CL01","Year 0",130.76,1
"A00016284-V01","A00016284","V01","CL01","Year 0",436.09,1
"A00016292-V01","A00016292","V01","CL01","Year 0",1138.29,1
"A00016292-V01","A00016292","V01","CL02","Year 0",3678.11,1
"A00016294-V03","A00016294","V03","CL01","Year 0",2878.23,1
"A00016294-V04","A00016294","V04","CL01","Year 0",326.46,1
"A00016294-V04","A00016294","V04","CL02","Year 0",-42.3,1
"A00016303-V01","A00016303","V01","CL01","Year 0",211.3,1
"A00016303-V01","A00016303","V01","CL02","Year 0",41.04,1
"A00016305-V01","A00016305","V01","CL01","Year 0",1633.09,1
"A00016308-V01","A00016308","V01","CL01","Year 0",982.42,1
"A00016308-V01","A00016308","V01","CL02","Year 0",650.26,1
"A00016308-V01","A00016308","V01","CL03","Year 0",1349.02,1
"A00016312-V01","A00016312","V01","CL01","Year 0",419.9,1
"A00016314-V01","A00016314","V01","CL01","Year 0",77.7,1
"A00016316-V02","A00016316","V02","CL01","Year 0",163.26,1
"A00016320-V01","A00016320","V01","CL01","Year 0",1727.22,1
"A00016320-V02","A00016320","V02","CL01","Year 0",1315.38,1
"A00016322-V01","A00016322","V01","CL01","Year 0",603.3,1
"A00016323-V01","A00016323","V01","CL01","Year 0",1347.38,1
"A00016347-V02","A00016347","V02","CL01","Year 0",558.05,1
"A00016354-V01","A00016354","V01","CL01","Year 0",45.64,1
"A00016365-V02","A00016365","V02","CL01","Year 0",200.72,1
"A00016365-V02","A00016365","V02","CL02","Year 0",190.41,1
"A00016371-V04","A00016371","V04","CL01","Year 0",912.68,1
"A00016385-V02","A00016385","V02","CL01","Year 0",18.77,1
"A00016402-V01","A00016402","V01","CL01","Year 0",278.73,1
"A00016404-V01","A00016404","V01","CL01","Year 0",7016.35,1
"A00016406-V01","A00016406","V01","CL01","Year 0",945.73,1
"A00016431-V01","A00016431","V01","CL01","Year 0",17.78,1
"A00016434-V01","A00016434","V01","CL01","Year 0",39.08,1
"A00016434-V01","A00016434","V01","CL02","Year 0",250.04,1
"A00016454-V02","A00016454","V02","CL01","Year 0",327.94,1
"A00016466-V01","A00016466","V01","CL01","Year 0",77.96,1
"A00016478-V01","A00016478","V01","CL01","Year 0",439.02,1
"A00016501-V02","A00016501","V02","CL01","Year 0",751.81,1
"A00016505-V01","A00016505","V01","CL01","Year 0",285.69,1
"A00016505-V01","A00016505","V01","CL02","Year 0",359.54,1
"A00016511-V01","A00016511","V01","CL01","Year 0",625.88,1
"A00016511-V01","A00016511","V01","CL02","Year 0",7915.39,1
"A00016516-V01","A00016516","V01","CL01","Year 0",197.62,1
"A00016524-V02","A00016524","V02","CL01","Year 0",244.81,1
"A00016528-V02","A00016528","V02","CL01","Year 0",2113.99,1
"A00016539-V01","A00016539","V01","CL01","Year 0",38.65,1
"A00016546-V01","A00016546","V01","CL01","Year 0",1894.01,1
"A00016571-V01","A00016571","V01","CL01","Year 0",89.07,1
"A00016579-V01","A00016579","V01","CL01","Year 0",-833.55,1
"A00016587-V02","A00016587","V02","CL01","Year 0",27.65,1
"A00016587-V03","A00016587","V03","CL01","Year 0",313.24,1
"A00016593-V01","A00016593","V01","CL01","Year 0",2251.62,1
"A00016595-V03","A00016595","V03","CL01","Year 0",2026.89,1
"A00016595-V04","A00016595","V04","CL01","Year 0",297.36,1
"A00016595-V05","A00016595","V05","CL01","Year 0",6749.05,1
"A00016596-V01","A00016596","V01","CL01","Year 0",959.25,1
"A00016596-V01","A00016596","V01","CL02","Year 0",436.89,1
"A00016600-V02","A00016600","V02","CL01","Year 0",875.69,1
"A00016600-V02","A00016600","V02","CL02","Year 0",168.61,1
"A00016606-V01","A00016606","V01","CL01","Year 0",1309.42,1
"A00016631-V02","A00016631","V02","CL01","Year 0",2526.74,1
"A00016644-V01","A00016644","V01","CL01","Year 0",4156.16,1
"A00016647-V01","A00016647","V01","CL01","Year 0",904.79,1
"A00016647-V02","A00016647","V02","CL01","Year 0",47.04,1
"A00016661-V01","A00016661","V01","CL01","Year 0",548.76,1
"A00016662-V02","A00016662","V02","CL01","Year 0",401.78,1
"A00016679-V04","A00016679","V04","CL01","Year 0",560.36,1
"A00016680-V01","A00016680","V01","CL01","Year 0",3290.43,1
"A00016693-V02","A00016693","V02","CL01","Year 0",123.05,1
"A00016693-V03","A00016693","V03","CL01","Year 0",228.44,1
"A00016699-V01","A00016699","V01","CL01","Year 0",1357.27,1
"A00016707-V02","A00016707","V02","CL01","Year 0",90.87,1
"A00016726-V01","A00016726","V01","CL01","Year 0",268.48,1
"A00016728-V01","A00016728","V01","CL01","Year 0",1222.46,1
"A00016728-V02","A00016728","V02","CL01","Year 0",2427.08,1
"A00016728-V02","A00016728","V02","CL02","Year 0",541.07,1
"A00016729-V01","A00016729","V01","CL01","Year 0",5.99,1
"A00016742-V01","A00016742","V01","CL01","Year 0",2457.04,1
"A00016742-V02","A00016742","V02","CL01","Year 0",156.34,1
"A00016746-V01","A00016746","V01","CL01","Year 0",468.5,1
"A00016751-V01","A00016751","V01","CL01","Year 0",1246.25,1
"A00016779-V01","A00016779","V01","CL01","Year 0",761.83,1
"A00016780-V02","A00016780","V02","CL01","Year 0",2623.41,1
"A00016796-V01","A00016796","V01","CL01","Year 0",99.61,1
"A00016802-V03","A00016802","V03","CL01","Year 0",4517.72,1
"A00016820-V01","A00016820","V01","CL01","Year 0",226.14,1
"A00016820-V01","A00016820","V01","CL02","Year 0",166.52,1
"A00016822-V01","A00016822","V01","CL01","Year 0",202.17,1
"A00016822-V01","A00016822","V01","CL02","Year 0",17832.39,1
"A00016842-V01","A00016842","V01","CL01","Year 0",-340.19,1
"A00016846-V01","A00016846","V01","CL01","Year 0",2448.44,1
"A00016860-V02","A00016860","V02","CL01","Year 0",15.33,1
"A00016865-V01","A00016865","V01","CL01","Year 0",19.02,1
"A00016898-V01","A00016898","V01","CL01","Year 0",37.7,1
"A00016911-V01","A00016911","V01","CL01","Year 0",616.92,1
"A00016913-V01","A00016913","V01","CL01","Year 0",1147.03,1
"A00016917-V01","A00016917","V01","CL01","Year 0",193.01,1
"A00016943-V04","A00016943","V04","CL01","Year 0",623.47,1
"A00016943-V04","A00016943","V04","CL02","Year 0",731.71,1
"A00016943-V04","A00016943","V04","CL03","Year 0",666.09,1
"A00016945-V01","A00016945","V01","CL01","Year 0",1562.87,1
"A00016945-V01","A00016945","V01","CL02","Year 0",1653.14,1
"A00016947-V01","A00016947","V01","CL01","Year 0",227.8,1
"A00016959-V01","A00016959","V01","CL01","Year 0",192.34,1
"A00016983-V01","A00016983","V01","CL01","Year 0",197.29,1
"A00016999-V01","A00016999","V01","CL01","Year 0",35.16,1
"A00017000-V01","A00017000","V01","CL01","Year 0",1150.23,1
"A00017000-V01","A00017000","V01","CL02","Year 0",571.25,1
"A00017025-V01","A00017025","V01","CL01","Year 0",162.56,1
"A00017026-V01","A00017026","V01","CL01","Year 0",1569.39,1
"A00017027-V02","A00017027","V02","CL01","Year 0",535.95,1
"A00017027-V04","A00017027","V04","CL01","Year 0",246.74,1
"A00017027-V04","A00017027","V04","CL02","Year 0",3894.59,1
"A00017033-V01","A00017033","V01","CL01","Year 0",152.81,1
"A00017041-V01","A00017041","V01","CL01","Year 0",92.81,1
"A00017043-V01","A00017043","V01","CL01","Year 0",810.82,1
"A00017047-V01","A00017047","V01","CL01","Year 0",2624.94,1
"A00017056-V03","A00017056","V03","CL01","Year 0",257.69,1
"A00017065-V01","A00017065","V01","CL01","Year 0",606.3,1
"A00017071-V01","A00017071","V01","CL01","Year 0",470.33,1
"A00017077-V01","A00017077","V01","CL01","Year 0",152.3,1
"A00017081-V02","A00017081","V02","CL01","Year 0",451.26,1
"A00017086-V02","A00017086","V02","CL01","Year 0",623.41,1
"A00017087-V01","A00017087","V01","CL01","Year 0",595.17,1
"A00017097-V02","A00017097","V02","CL01","Year 0",75.15,1
"A00017099-V02","A00017099","V02","CL01","Year 0",1266.88,1
"A00017111-V03","A00017111","V03","CL01","Year 0",1929.9,1
"A00017140-V01","A00017140","V01","CL01","Year 0",393.67,1
"A00017162-V01","A00017162","V01","CL01","Year 0",1248.37,1
"A00017194-V01","A00017194","V01","CL01","Year 0",208.28,1
"A00017199-V01","A00017199","V01","CL01","Year 0",139.76,1
"A00017204-V01","A00017204","V01","CL01","Year 0",645.54,1
"A00017217-V01","A00017217","V01","CL01","Year 0",390.64,1
"A00017226-V02","A00017226","V02","CL01","Year 0",412.82,1
"A00017240-V02","A00017240","V02","CL01","Year 0",11.93,1
"A00017242-V02","A00017242","V02","CL01","Year 0",3841.94,1
"A00017271-V01","A00017271","V01","CL01","Year 0",16.87,1
"A00017271-V03","A00017271","V03","CL01","Year 0",109.33,1
"A00017274-V01","A00017274","V01","CL01","Year 0",255.49,1
"A00017284-V02","A00017284","V02","CL01","Year 0",5442.6,1
"A00017289-V02","A00017289","V02","CL01","Year 0",603.26,1
"A00017311-V02","A00017311","V02","CL01","Year 0",127.78,1
"A00017311-V02","A00017311","V02","CL02","Year 0",617.75,1
"A00017320-V04","A00017320","V04","CL01","Year 0",152.39,1
"A00017320-V05","A00017320","V05","CL01","Year 0",729.92,1
"A00017320-V05","A00017320","V05","CL02","Year 0",1884.15,1
"A00017326-V01","A00017326","V01","CL01","Year 0",-810.75,1
"A00017327-V01","A00017327","V01","CL01","Year 0",2.04,1
"A00017337-V01","A00017337","V01","CL01","Year 0",3468.71,1
"A00017342-V01","A00017342","V01","CL01","Year 0",-304.4,1
"A00017348-V01","A00017348","V01","CL01","Year 0",28.02,1
"A00017349-V01","A00017349","V01","CL01","Year 0",409.22,1
"A00017355-V02","A00017355","V02","CL01","Year 0",391.18,1
"A00017356-V03","A00017356","V03","CL01","Year 0",3578.11,1
"A00017357-V01","A00017357","V01","CL01","Year 0",5247.55,1
"A00017374-V03","A00017374","V03","CL01","Year 0",289.37,1
"A00017389-V02","A00017389","V02","CL01","Year 0",51.24,1
"A00017396-V02","A00017396","V02","CL01","Year 0",1451.58,1
"A00017416-V03","A00017416","V03","CL01","Year 0",870.92,1
"A00017419-V02","A00017419","V02","CL01","Year 0",34.58,1
"A00017427-V02","A00017427","V02","CL01","Year 0",2.18,1
"A00017429-V02","A00017429","V02","CL01","Year 0",171.78,1
"A00017443-V02","A00017443","V02","CL01","Year 0",308.86,1
"A00017450-V01","A00017450","V01","CL01","Year 0",209.31,1
"A00017450-V01","A00017450","V01","CL02","Year 0",725.75,1
"A00017456-V01","A00017456","V01","CL01","Year 0",1156.28,1
"A00017492-V01","A00017492","V01","CL01","Year 0",4237.64,1
"A00017496-V02","A00017496","V02","CL01","Year 0",2747.29,1
"A00017522-V01","A00017522","V01","CL01","Year 0",125.79,1
"A00017541-V01","A00017541","V01","CL01","Year 0",185.65,1
"A00017558-V02","A00017558","V02","CL01","Year 0",1927.06,1
"A00017580-V01","A00017580","V01","CL01","Year 0",227.72,1
"A00017594-V01","A00017594","V01","CL01","Year 0",172.3,1
"A00017600-V02","A00017600","V02","CL01","Year 0",223.57,1
"A00017610-V01","A00017610","V01","CL01","Year 0",251.91,1
"A00017613-V02","A00017613","V02","CL01","Year 0",159.4,1
"A00017615-V01","A00017615","V01","CL01","Year 0",1468.88,1
"A00017625-V01","A00017625","V01","CL01","Year 0",115.24,1
"A00017632-V02","A00017632","V02","CL01","Year 0",537.18,1
"A00017632-V03","A00017632","V03","CL01","Year 0",73.62,1
"A00017632-V03","A00017632","V03","CL02","Year 0",684.27,1
"A00017635-V01","A00017635","V01","CL01","Year 0",477.74,1
"A00017644-V01","A00017644","V01","CL01","Year 0",1334.71,1
"A00017645-V01","A00017645","V01","CL01","Year 0",1497.52,1
"A00017646-V01","A00017646","V01","CL01","Year 0",564.67,1
"A00017654-V01","A00017654","V01","CL01","Year 0",464.61,1
"A00017655-V01","A00017655","V01","CL01","Year 0",2785.6,1
"A00017656-V01","A00017656","V01","CL01","Year 0",1301.59,1
"A00017684-V02","A00017684","V02","CL01","Year 0",815.11,1
"A00017684-V02","A00017684","V02","CL02","Year 0",362.46,1
"A00017686-V01","A00017686","V01","CL01","Year 0",392.32,1
"A00017686-V01","A00017686","V01","CL02","Year 0",520.03,1
"A00017688-V01","A00017688","V01","CL01","Year 0",1004.11,1
"A00017691-V01","A00017691","V01","CL01","Year 0",1753.68,1
"A00017693-V01","A00017693","V01","CL01","Year 0",2295.23,1
"A00017693-V02","A00017693","V02","CL01","Year 0",220.12,1
"A00017711-V04","A00017711","V04","CL01","Year 0",498.81,1
"A00017716-V01","A00017716","V01","CL01","Year 0",261.77,1
"A00017717-V04","A00017717","V04","CL01","Year 0",576.14,1
"A00017722-V01","A00017722","V01","CL01","Year 0",10.67,1
"A00017743-V01","A00017743","V01","CL01","Year 0",2521.88,1
"A00017753-V01","A00017753","V01","CL01","Year 0",52.15,1
"A00017758-V01","A00017758","V01","CL01","Year 0",2508.05,1
"A00017758-V01","A00017758","V01","CL02","Year 0",227.04,1
"A00017771-V03","A00017771","V03","CL01","Year 0",1458.42,1
"A00017780-V01","A00017780","V01","CL01","Year 0",1905.11,1
"A00017781-V01","A00017781","V01","CL01","Year 0",4448.32,1
"A00017793-V01","A00017793","V01","CL01","Year 0",110.72,1
"A00017796-V03","A00017796","V03","CL01","Year 0",1852.04,1
"A00017805-V02","A00017805","V02","CL01","Year 0",1402.47,1
"A00017805-V02","A00017805","V02","CL02","Year 0",946.65,1
"A00017811-V04","A00017811","V04","CL01","Year 0",710.05,1
"A00017814-V01","A00017814","V01","CL01","Year 0",84.45,1
"A00017816-V03","A00017816","V03","CL01","Year 0",301.2,1
"A00017823-V01","A00017823","V01","CL01","Year 0",4011.6,1
"A00017834-V01","A00017834","V01","CL01","Year 0",2642.87,1
"A00017841-V01","A00017841","V01","CL01","Year 0",2618.34,1
